"","seqnames","start","end","width","strand","peakNames","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_name","symbol"
"8461","chr5",134314736,134315136,401,"*","chr5_134314736_134315136","X31588","ENSMUSG00000060261",134237834,134314760,76927,"-",0,"overlapStart",0,"Gtf2i","Gtf2i"
"8462","chr5",134456579,134456979,401,"*","chr5_134456579_134456979","X31594","ENSMUSG00000023079",134357669,134456716,99048,"-",0,"overlapStart",0,"Gtf2ird1","Gtf2ird1"
"8463","chr5",134552231,134552631,401,"*","chr5_134552231_134552631","X31601","ENSMUSG00000063146",134489386,134552434,63049,"-",0,"overlapStart",0,"Clip2","Clip2"
"8464","chr5",134582497,134582897,401,"*","chr5_134582497_134582897","X31603","ENSMUSG00000023104",134582690,134598328,15639,"+",0,"overlapStart",0,"Rfc2","Rfc2"
"8465","chr5",134614761,134615161,401,"*","chr5_134614761_134615161","X31605","ENSMUSG00000040751",134600268,134615023,14756,"-",0,"overlapStart",0,"Lat2","Lat2"
"8466","chr5",134639263,134639663,401,"*","chr5_134639263_134639663","X31606","ENSMUSG00000040731",134619880,134639348,19469,"-",0,"overlapStart",0,"Eif4h","Eif4h"
"8467","chr5",134676093,134676493,401,"*","chr5_134676093_134676493","X31607","ENSMUSG00000072573",134676490,134680145,3656,"+",0,"overlapStart",0,"Gm10369",NA
"8468","chr5",134688722,134689122,401,"*","chr5_134688722_134689122","X31609","ENSMUSG00000029674",134656039,134688590,32552,"-",131,"upstream",131,"Limk1","Limk1"
"8469","chr5",134932098,134932498,401,"*","chr5_134932098_134932498","X31610","ENSMUSG00000040557",134932368,134942637,10270,"+",0,"overlapStart",0,"Wbscr27","Mettl27"
"8470","chr5",135008831,135009231,401,"*","chr5_135008831_135009231","X31612","ENSMUSG00000040532",135009152,135012175,3024,"+",0,"overlapStart",0,"Abhd11","Abhd11"
"8471","chr5",135063965,135064365,401,"*","chr5_135063965_135064365","X31614","ENSMUSG00000061118",135064202,135065862,1661,"+",0,"overlapStart",0,"Dnajc30","Dnajc30"
"8472","chr5",135078171,135078571,401,"*","chr5_135078171_135078571","X31615","ENSMUSG00000043614",135072900,135078266,5367,"-",0,"overlapStart",0,"Vps37d","Vps37d"
"8473","chr5",135149268,135149668,401,"*","chr5_135149268_135149668","X31617","ENSMUSG00000005374",135149657,135163873,14217,"+",0,"overlapStart",0,"Tbl2","Tbl2"
"8474","chr5",135186852,135187252,401,"*","chr5_135186852_135187252","X31621","ENSMUSG00000002748",135187264,135246129,58866,"+",11,"upstream",11,"Baz1b","Baz1b"
"8475","chr5",135369757,135370157,401,"*","chr5_135369757_135370157","X31623","ENSMUSG00000000916",135369953,135376805,6853,"+",0,"overlapStart",0,"Nsun5","Nsun5"
"8476","chr5",135394386,135394786,401,"*","chr5_135394386_135394786","X31624","ENSMUSG00000053293",135376141,135394546,18406,"-",0,"overlapStart",0,"Pom121","Pom121"
"8477","chr5",135545294,135545694,401,"*","chr5_135545294_135545694","X31630","ENSMUSG00000039959",135406523,135545122,138600,"-",171,"upstream",171,"Hip1","Hip1"
"8478","chr5",135573032,135573432,401,"*","chr5_135573032_135573432","X31632","ENSMUSG00000004814",135569937,135573043,3107,"-",0,"overlapStart",0,"Ccl24","Ccl24"
"8479","chr5",135632431,135632831,401,"*","chr5_135632431_135632831","X31633","ENSMUSG00000039917",135632618,135646448,13831,"+",0,"overlapStart",0,"Rhbdd2","Rhbdd2"
"8480","chr5",135744117,135744517,401,"*","chr5_135744117_135744517","X31642","ENSMUSG00000039886",135735485,135744271,8787,"-",0,"overlapStart",0,"Tmem120a","Tmem120a"
"8481","chr5",135778307,135778707,401,"*","chr5_135778307_135778707","X31643","ENSMUSG00000019179",135778480,135790398,11919,"+",0,"overlapStart",0,"Mdh2","Mdh2"
"8482","chr5",135778307,135778707,401,"*","chr5_135778307_135778707","X31643","ENSMUSG00000019178",135747220,135778385,31166,"-",0,"overlapStart",0,"Styxl1","Styxl1"
"8483","chr5",135934818,135935218,401,"*","chr5_135934818_135935218","X31649","ENSMUSG00000051391",135908409,135934616,26208,"-",201,"upstream",201,"Ywhag","Ywhag"
"8484","chr5",135975846,135976246,401,"*","chr5_135975846_135976246","X31653","ENSMUSG00000029699",135960211,135974531,14321,"-",1314,"upstream",1314,"Ssc4d","Ssc4d"
"8485","chr5",135994618,135995018,401,"*","chr5_135994618_135995018","X31655","ENSMUSG00000004947",135994800,136032872,38073,"+",0,"overlapStart",0,"Dtx2","Dtx2"
"8486","chr5",136083692,136084092,401,"*","chr5_136083692_136084092","X31659","ENSMUSG00000004952",136083916,136111860,27945,"+",0,"overlapStart",0,"Rasa4","Rasa4"
"8487","chr5",136116444,136116844,401,"*","chr5_136116444_136116844","X31662","ENSMUSG00000039771",136116631,136122947,6317,"+",0,"overlapStart",0,"Polr2j","Polr2j"
"8488","chr5",136135848,136136248,401,"*","chr5_136135848_136136248","X31663","ENSMUSG00000039754",136136146,136141615,5470,"+",0,"overlapStart",0,"Alkbh4","Alkbh4"
"8489","chr5",136135848,136136248,401,"*","chr5_136135848_136136248","X31663","ENSMUSG00000029703",136122772,136136074,13303,"-",0,"overlapStart",0,"Lrwd1","Lrwd1"
"8490","chr5",136171575,136171975,401,"*","chr5_136171575_136171975","X31667","ENSMUSG00000039747",136147464,136170656,23193,"-",918,"upstream",918,"Orai2","Orai2"
"8491","chr5",136198965,136199365,401,"*","chr5_136198965_136199365","X31668","ENSMUSG00000039737",136178127,136198963,20837,"-",1,"upstream",1,"Prkrip1","Prkrip1"
"8492","chr5",136244595,136244995,401,"*","chr5_136244595_136244995","X31671","ENSMUSG00000005057",136218149,136244903,26755,"-",0,"overlapStart",0,"Sh2b2","Sh2b2"
"8493","chr5",136245067,136245467,401,"*","chr5_136245067_136245467","X31672","ENSMUSG00000005057",136218149,136244903,26755,"-",163,"upstream",163,"Sh2b2","Sh2b2"
"8494","chr5",136246388,136246788,401,"*","chr5_136246388_136246788","X31673","ENSMUSG00000005057",136218149,136244903,26755,"-",1484,"upstream",1484,"Sh2b2","Sh2b2"
"8495","chr5",136918904,136919304,401,"*","chr5_136918904_136919304","X31697","ENSMUSG00000097908",136919146,136937112,17967,"+",0,"overlapStart",0,"4933404O12Rik","4933404O12Rik"
"8496","chr5",136952939,136953339,401,"*","chr5_136952939_136953339","X31698","ENSMUSG00000019054",136953275,136966234,12960,"+",0,"overlapStart",0,"Fis1","Fis1"
"8497","chr5",137045839,137046239,401,"*","chr5_137045839_137046239","X31705","ENSMUSG00000004849",137034993,137046135,11143,"-",0,"overlapStart",0,"Ap1s1","Ap1s1"
"8498","chr5",137116068,137116468,401,"*","chr5_137116068_137116468","X31710","ENSMUSG00000043279",137105644,137116209,10566,"-",0,"overlapStart",0,"Trim56","Trim56"
"8499","chr5",137286616,137287016,401,"*","chr5_137286616_137287016","X31712","ENSMUSG00000023328",137287519,137294466,6948,"+",502,"upstream",502,"Ache","Ache"
"8500","chr5",137293416,137293816,401,"*","chr5_137293416_137293816","X31713","ENSMUSG00000099145",137293780,137293876,97,"+",0,"overlapStart",0,"Mir8116","Mir8116"
"8501","chr5",137293416,137293816,401,"*","chr5_137293416_137293816","X31713","ENSMUSG00000051502",137294629,137295665,1037,"+",812,"upstream",812,"Ufsp1","Ufsp1"
"8502","chr5",137294334,137294734,401,"*","chr5_137294334_137294734","X31714","ENSMUSG00000051502",137294629,137295665,1037,"+",0,"overlapStart",0,"Ufsp1","Ufsp1"
"8503","chr5",137307498,137307898,401,"*","chr5_137307498_137307898","X31716","ENSMUSG00000037364",137295704,137307674,11971,"-",0,"overlapStart",0,"Srrt","Srrt"
"8504","chr5",137333442,137333842,401,"*","chr5_137333442_137333842","X31717","ENSMUSG00000037344",137314558,137333597,19040,"-",0,"overlapStart",0,"Slc12a9","Slc12a9"
"8505","chr5",137502283,137502683,401,"*","chr5_137502283_137502683","X31719","ENSMUSG00000029715",137501438,137502518,1081,"-",0,"overlapStart",0,"Pop7","Pop7"
"8506","chr5",137530861,137531261,401,"*","chr5_137530861_137531261","X31720","ENSMUSG00000098597",137529480,137529594,115,"-",1266,"upstream",1266,"Mir6418","Mir6418"
"8507","chr5",137530861,137531261,401,"*","chr5_137530861_137531261","X31720","ENSMUSG00000090873",137532423,137540718,8296,"+",1161,"upstream",1161,"Gm17112",NA
"8508","chr5",137533275,137533675,401,"*","chr5_137533275_137533675","X31721","ENSMUSG00000029711",137483020,137533242,50223,"-",32,"upstream",32,"Epo","Epo"
"8509","chr5",137533275,137533675,401,"*","chr5_137533275_137533675","X31721","ENSMUSG00000029713",137528127,137533510,5384,"-",0,"overlapStart",0,"Gnb2","Gnb2"
"8510","chr5",137600956,137601356,401,"*","chr5_137600956_137601356","X31722","ENSMUSG00000037221",137596645,137601058,4414,"-",0,"overlapStart",0,"Mospd3","Mospd3"
"8511","chr5",137628614,137629014,401,"*","chr5_137628614_137629014","X31723","ENSMUSG00000093445",137629121,137641099,11979,"+",106,"upstream",106,"Lrch4","Lrch4"
"8512","chr5",137628614,137629014,401,"*","chr5_137628614_137629014","X31723","ENSMUSG00000089984",137612503,137629002,16500,"-",0,"overlapStart",0,"Fbxo24","Fbxo24"
"8513","chr5",137684639,137685039,401,"*","chr5_137684639_137685039","X31726","ENSMUSG00000029722",137650483,137684726,34244,"-",0,"overlapStart",0,"Agfg2","Agfg2"
"8514","chr5",137741217,137741617,401,"*","chr5_137741217_137741617","X31728","ENSMUSG00000045348",137730883,137741607,10725,"-",0,"overlapStart",0,"Nyap1","Nyap1"
"8515","chr5",137778628,137779028,401,"*","chr5_137778628_137779028","X31731","ENSMUSG00000029725",137778849,137780110,1262,"+",0,"overlapStart",0,"Ppp1r35","Ppp1r35"
"8516","chr5",137786690,137787090,401,"*","chr5_137786690_137787090","X31732","ENSMUSG00000037108",137787798,137822621,34824,"+",707,"upstream",707,"Zcwpw1","Zcwpw1"
"8517","chr5",137786690,137787090,401,"*","chr5_137786690_137787090","X31732","ENSMUSG00000029726",137781906,137786715,4810,"-",0,"overlapStart",0,"Mepce","Mepce"
"8518","chr5",137837020,137837420,401,"*","chr5_137837020_137837420","X31738","ENSMUSG00000046245",137821952,137836268,14317,"-",751,"upstream",751,"Pilra","Pilra"
"8519","chr5",137857915,137858315,401,"*","chr5_137857915_137858315","X31739","ENSMUSG00000066684",137852147,137858049,5903,"-",0,"overlapStart",0,"Pilrb1","Pilrb1"
"8520","chr5",137871545,137871945,401,"*","chr5_137871545_137871945","X31740","ENSMUSG00000066682",137865829,137871758,5930,"-",0,"overlapStart",0,"Pilrb2","Pilrb2"
"8521","chr5",137872453,137872853,401,"*","chr5_137872453_137872853","X31741","ENSMUSG00000066682",137865829,137871758,5930,"-",694,"upstream",694,"Pilrb2","Pilrb2"
"8522","chr5",138084893,138085293,401,"*","chr5_138084893_138085293","X31743","ENSMUSG00000029729",138085084,138107822,22739,"+",0,"overlapStart",0,"Zkscan1","Zkscan1"
"8523","chr5",138116753,138117153,401,"*","chr5_138116753_138117153","X31744","ENSMUSG00000037017",138116903,138134265,17363,"+",0,"overlapStart",0,"Zscan21","Zscan21"
"8524","chr5",138155627,138156027,401,"*","chr5_138155627_138156027","X31745","ENSMUSG00000037007",138139702,138155744,16043,"-",0,"overlapStart",0,"Zfp113","Zfp113"
"8525","chr5",138160852,138161252,401,"*","chr5_138160852_138161252","X31747","ENSMUSG00000019494",138161071,138164646,3576,"+",0,"overlapStart",0,"Cops6","Cops6"
"8526","chr5",138171825,138172225,401,"*","chr5_138171825_138172225","X31748","ENSMUSG00000019518",138172002,138178708,6707,"+",0,"overlapStart",0,"Ap4m1","Ap4m1"
"8527","chr5",138187724,138188124,401,"*","chr5_138187724_138188124","X31749","ENSMUSG00000036980",138178617,138187451,8835,"-",272,"upstream",272,"Taf6","Taf6"
"8528","chr5",138194290,138194690,401,"*","chr5_138194290_138194690","X31750","ENSMUSG00000049285",138194314,138195621,1308,"+",0,"overlapStart",0,"Mblac1","Mblac1"
"8529","chr5",138255491,138255891,401,"*","chr5_138255491_138255891","X31754","ENSMUSG00000050552",138255608,138259398,3791,"+",0,"overlapStart",0,"Lamtor4","Lamtor4"
"8530","chr5",138262101,138262501,401,"*","chr5_138262101_138262501","X31757","ENSMUSG00000085227",138264043,138266661,2619,"+",1541,"upstream",1541,"6330418K02Rik","6330418K02Rik"
"8531","chr5",138263836,138264236,401,"*","chr5_138263836_138264236","X31758","ENSMUSG00000085227",138264043,138266661,2619,"+",0,"overlapStart",0,"6330418K02Rik","6330418K02Rik"
"8532","chr5",138263836,138264236,401,"*","chr5_138263836_138264236","X31758","ENSMUSG00000036948",138259656,138264046,4391,"-",0,"overlapStart",0,"BC037034","Map11"
"8533","chr5",138263836,138264236,401,"*","chr5_138263836_138264236","X31758","ENSMUSG00000091964",138259658,138264046,4389,"-",0,"overlapStart",0,"BC037034",NA
"8534","chr5",138279929,138280329,401,"*","chr5_138279929_138280329","X31759","ENSMUSG00000036928",138280240,138312393,32154,"+",0,"overlapStart",0,"Stag3","Stag3"
"8535","chr5",138279929,138280329,401,"*","chr5_138279929_138280329","X31759","ENSMUSG00000029510",138264952,138280005,15054,"-",0,"overlapStart",0,"Gpc2","Gpc2"
"8536","chr5",138441237,138441637,401,"*","chr5_138441237_138441637","X31761","ENSMUSG00000036898",138441468,138460694,19227,"+",0,"overlapStart",0,"Zfp157","Zfp157"
"8537","chr5",138619597,138619997,401,"*","chr5_138619597_138619997","X31762","ENSMUSG00000058291",138604616,138619761,15146,"-",0,"overlapStart",0,"Zfp68","Zfp68"
"8538","chr5",138622610,138623010,401,"*","chr5_138622610_138623010","X31763","ENSMUSG00000056014",138622859,138648903,26045,"+",0,"overlapStart",0,"A430033K04Rik","A430033K04Rik"
"8539","chr5",138994784,138995184,401,"*","chr5_138994784_138995184","X31775","ENSMUSG00000075585",138995056,139000577,5522,"+",0,"overlapStart",0,"6330403L08Rik",NA
"8540","chr5",139149765,139150165,401,"*","chr5_139149765_139150165","X31778","ENSMUSG00000025857",139150223,139186510,36288,"+",57,"upstream",57,"Heatr2","Dnaaf5"
"8541","chr5",139149765,139150165,401,"*","chr5_139149765_139150165","X31778","ENSMUSG00000025855",139017306,139150001,132696,"-",0,"overlapStart",0,"Prkar1b","Prkar1b"
"8542","chr5",139200348,139200748,401,"*","chr5_139200348_139200748","X31779","ENSMUSG00000036817",139200637,139249840,49204,"+",0,"overlapStart",0,"Sun1","Sun1"
"8543","chr5",139325470,139325870,401,"*","chr5_139325470_139325870","X31786","ENSMUSG00000056413",139271876,139325622,53747,"-",0,"overlapStart",0,"Adap1","Adap1"
"8544","chr5",139345093,139345493,401,"*","chr5_139345093_139345493","X31787","ENSMUSG00000045438",139336189,139345233,9045,"-",0,"overlapStart",0,"Cox19","Cox19"
"8545","chr5",139371147,139371547,401,"*","chr5_139371147_139371547","X31790","ENSMUSG00000065593",139369650,139369745,96,"-",1401,"upstream",1401,"Mir339","Mir339"
"8546","chr5",139403800,139404200,401,"*","chr5_139403800_139404200","X31794","ENSMUSG00000044092",139405280,139415623,10344,"+",1079,"upstream",1079,"C130050O18Rik","C130050O18Rik"
"8547","chr5",139405002,139405402,401,"*","chr5_139405002_139405402","X31795","ENSMUSG00000044092",139405280,139415623,10344,"+",0,"overlapStart",0,"C130050O18Rik","C130050O18Rik"
"8548","chr5",139460399,139460799,401,"*","chr5_139460399_139460799","X31799","ENSMUSG00000053553",139359739,139460502,100764,"-",0,"overlapStart",0,"3110082I17Rik","3110082I17Rik"
"8549","chr5",139484391,139484791,401,"*","chr5_139484391_139484791","X31802","ENSMUSG00000053581",139471211,139484549,13339,"-",0,"overlapStart",0,"Zfand2a","Zfand2a"
"8550","chr5",139736213,139736613,401,"*","chr5_139736213_139736613","X31807","ENSMUSG00000036718",139706693,139736336,29644,"-",0,"overlapStart",0,"Micall2","Micall2"
"8551","chr5",139775534,139775934,401,"*","chr5_139775534_139775934","X31808","ENSMUSG00000029547",139751282,139775678,24397,"-",0,"overlapStart",0,"Ints1","Ints1"
"8552","chr5",139791238,139791638,401,"*","chr5_139791238_139791638","X31809","ENSMUSG00000018143",139791513,139802653,11141,"+",0,"overlapStart",0,"Mafk","Mafk"
"8553","chr5",139826727,139827127,401,"*","chr5_139826727_139827127","X31811","ENSMUSG00000098140",139807978,139826407,18430,"-",319,"upstream",319,"Gm26938",NA
"8554","chr5",139826727,139827127,401,"*","chr5_139826727_139827127","X31811","ENSMUSG00000029551",139823592,139826885,3294,"-",0,"overlapStart",0,"Psmg3","Psmg3"
"8555","chr5",140205923,140206323,401,"*","chr5_140205923_140206323","X31815","ENSMUSG00000087248",140207385,140210751,3367,"+",1061,"upstream",1061,"Gm16120",NA
"8556","chr5",140207032,140207432,401,"*","chr5_140207032_140207432","X31816","ENSMUSG00000087248",140207385,140210751,3367,"+",0,"overlapStart",0,"Gm16120",NA
"8557","chr5",140321453,140321853,401,"*","chr5_140321453_140321853","X31818","ENSMUSG00000029554",140008689,140321552,312864,"-",0,"overlapStart",0,"Mad1l1","Mad1l1"
"8558","chr5",140331674,140332074,401,"*","chr5_140331674_140332074","X31819","ENSMUSG00000036639",140331860,140338137,6278,"+",0,"overlapStart",0,"Nudt1","Nudt1"
"8559","chr5",140331674,140332074,401,"*","chr5_140331674_140332074","X31819","ENSMUSG00000029557",140327674,140331898,4225,"-",0,"overlapStart",0,"Ftsj2","Mrm2"
"8560","chr5",140389146,140389546,401,"*","chr5_140389146_140389546","X31824","ENSMUSG00000029560",140340304,140389251,48948,"-",0,"overlapStart",0,"Snx8","Snx8"
"8561","chr5",140418928,140419328,401,"*","chr5_140418928_140419328","X31826","ENSMUSG00000056076",140419305,140443358,24054,"+",0,"overlapStart",0,"Eif3b","Eif3b"
"8562","chr5",140505304,140505704,401,"*","chr5_140505304_140505704","X31828","ENSMUSG00000036599",140505550,140525724,20175,"+",0,"overlapStart",0,"Chst12","Chst12"
"8563","chr5",140607088,140607488,401,"*","chr5_140607088_140607488","X31831","ENSMUSG00000029570",140607341,140615543,8203,"+",0,"overlapStart",0,"Lfng","Lfng"
"8564","chr5",140648993,140649393,401,"*","chr5_140648993_140649393","X31836","ENSMUSG00000036565",140620586,140649031,28446,"-",0,"overlapStart",0,"Ttyh3","Ttyh3"
"8565","chr5",140702092,140702492,401,"*","chr5_140702092_140702492","X31837","ENSMUSG00000036555",140661827,140702378,40552,"-",0,"overlapStart",0,"Iqce","Iqce"
"8566","chr5",140704736,140705136,401,"*","chr5_140704736_140705136","X31838","ENSMUSG00000000148",140705011,140719379,14369,"+",0,"overlapStart",0,"Brat1","Brat1"
"8567","chr5",140830430,140830830,401,"*","chr5_140830430_140830830","X31845","ENSMUSG00000000149",140758408,140830431,72024,"-",0,"overlapStart",0,"Gna12","Gna12"
"8568","chr5",141241249,141241649,401,"*","chr5_141241249_141241649","X31852","ENSMUSG00000039683",141241490,142215586,974097,"+",0,"overlapStart",0,"Sdk1","Sdk1"
"8569","chr5",142401341,142401741,401,"*","chr5_142401341_142401741","X31856","ENSMUSG00000056493",142401497,142462014,60518,"+",0,"overlapStart",0,"Foxk1","Foxk1"
"8570","chr5",142463679,142464079,401,"*","chr5_142463679_142464079","X31862","ENSMUSG00000039623",142463931,142478715,14785,"+",0,"overlapStart",0,"Ap5z1","Ap5z1"
"8571","chr5",142629243,142629643,401,"*","chr5_142629243_142629643","X31864","ENSMUSG00000029578",142629542,142670588,41047,"+",0,"overlapStart",0,"Wipi2","Wipi2"
"8572","chr5",142817693,142818093,401,"*","chr5_142817693_142818093","X31873","ENSMUSG00000039477",142750380,142817662,67283,"-",30,"upstream",30,"Tnrc18","Tnrc18"
"8573","chr5",142818621,142819021,401,"*","chr5_142818621_142819021","X31874","ENSMUSG00000039477",142750380,142817662,67283,"-",958,"upstream",958,"Tnrc18","Tnrc18"
"8574","chr5",142895091,142895491,401,"*","chr5_142895091_142895491","X31876","ENSMUSG00000066640",142866946,142895421,28476,"-",0,"overlapStart",0,"Fbxl18","Fbxl18"
"8575","chr5",142906569,142906969,401,"*","chr5_142906569_142906969","X31879","ENSMUSG00000029580",142903115,142906754,3640,"-",0,"overlapStart",0,"Actb","Actb"
